object_kind,object_id,object_class,quantity,quantity_period,observation_calculation_class,model_use,evidence_reference,claim_boundary
node,SEN-M-SHRIMP-17D7D7061,mass_labelled_commodity_state,,,structural_or_context_observation,location-product pair retained from evidence record; quantity may be unresolved,CHEM-SEN-COAST-HG-2016,location-product pair retained from evidence record; quantity may be unresolved
node,SEN-M-TOMATO-95EFE2728,mass_labelled_commodity_state,,,structural_or_context_observation,location-product pair retained from evidence record; quantity may be unresolved,OD-R1-SEN-VEG-001 | R1-SEN-VEG-001,location-product pair retained from evidence record; quantity may be unresolved
node,SEN-M-TOMATO-D8572E247,mass_labelled_commodity_state,,,structural_or_context_observation,destination-product route context; local absorption not assumed,OD-R1-SEN-VEG-001 | R1-SEN-VEG-001,destination-product route context; local absorption not assumed
node,SEN-M-UNSPECIFIED-FISH-COMMO-A392C8860,mass_labelled_commodity_state,,,structural_or_context_observation,location-product pair retained from evidence record; quantity may be unresolved,OD-R1-SEN-FISH-001 | R1-SEN-FISH-001,location-product pair retained from evidence record; quantity may be unresolved
node,SEN-M-UNSPECIFIED-FISH-COMMO-37B567428,mass_labelled_commodity_state,,,structural_or_context_observation,destination-product route context; local absorption not assumed,OD-R1-SEN-FISH-001 | R1-SEN-FISH-001,destination-product route context; local absorption not assumed
node,SEN-N-GUEDIAWAYE-CONSUMERS-577B28E,consumer_catchment,,,registry_scaffold,,SEN_NIAYES_DIMETHOATE_MEAL,reported consumer destination
node,SEN-N-NIAYES-PRODUCTION-LOCALITI-A4ED9EE,agricultural_source,,,registry_scaffold,,SEN_NIAYES_DIMETHOATE_MEAL,reported source-to-consumer context
node,SEN-N-NIAYES-PRODUCTION-LOCALITI-3E650FA,agricultural_source,,,registry_scaffold,,SEN_NIAYES_DIMETHOATE_MEAL | nf_unit:SEN_NIAYES_DIMETHOATE_MEAL,conditional_source_text_threshold_discordance | retained from latest_nf_curated_unit
node,SEN-N-NIAYES-VEGETABLE-PRODUCTIO-90C95A7,agricultural_source,,,registry_scaffold,,OD-R1-SEN-VEG-001 | atlas_unit:OD-R1-SEN-VEG-001 | R1-SEN-VEG-001,retained from four_round_od_ledger | retained from frozen_atlas_unit | source_node_plus_reported_consumption_scenario
node,SEN-N-NIAYES-URBAN-CONSUMERS-2CFA034,consumer_catchment,,,registry_scaffold,,OD-R1-SEN-VEG-001 | atlas_unit:OD-R1-SEN-VEG-001 | R1-SEN-VEG-001,retained from four_round_od_ledger | retained from frozen_atlas_unit | source_node_plus_reported_consumption_scenario
node,SEN-N-PIKINE-CONSUMERS-60A8D47,consumer_catchment,,,registry_scaffold,,SEN_NIAYES_DIMETHOATE_MEAL,reported consumer destination
node,SEN-N-SENEGALESE-COASTAL-LANDING-FC93CFC,market_or_landing,,,registry_scaffold,,OD-R1-SEN-FISH-001 | atlas_unit:OD-R1-SEN-FISH-001 | R1-SEN-FISH-001,retained from four_round_od_ledger | retained from frozen_atlas_unit | source_node_present_quantitative_destination_allocation_pending
node,SEN-N-FIVE-SENEGALESE-COASTAL-SI-1E4CCE6,aquatic_source,,,registry_scaffold,,CHEM-SEN-COAST-HG-2016 | atlas_unit:CHEM-SEN-COAST-HG-2016,chemistry visible; CPC/toxicology join pending | retained from frozen_atlas_unit
node,SEN-N-SEAFOOD-CONSUMERS-BC0C6EA,aquatic_source,,,registry_scaffold,,OD-R1-SEN-FISH-001 | atlas_unit:OD-R1-SEN-FISH-001 | R1-SEN-FISH-001,retained from four_round_od_ledger | retained from frozen_atlas_unit | source_node_present_quantitative_destination_allocation_pending
node,SEN-N-COUNTRY,country_anchor,,,registry_scaffold,,country_atlas_v2_layer_54,structural registry node; not food-safety evidence
node,SEN-N-TRADE-GATEWAY,national_trade_gateway,,,registry_scaffold,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs country-pair node; not a source-specific contaminant shipment
node,SEN-M-CRUSTACEANS-1EB11D556,mass_labelled_commodity_state,,,structural_or_context_observation,formal customs form at national gateway; port/border not identified,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified
node,SEN-M-CRUSTACEANS-8457D9D59,mass_labelled_commodity_state,,,structural_or_context_observation,formal customs form at national gateway; port/border not identified,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified
node,SEN-M-DRIED-SALTED-SMOKED-FI-D01A238AD,mass_labelled_commodity_state,,,structural_or_context_observation,formal customs form at national gateway; port/border not identified,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified
node,SEN-M-DRIED-SALTED-SMOKED-FI-4F9556A29,mass_labelled_commodity_state,,,structural_or_context_observation,formal customs form at national gateway; port/border not identified,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified
node,SEN-M-FISH-FILLETS-AND-MEAT-CC2ACA66D,mass_labelled_commodity_state,,,structural_or_context_observation,formal customs form at national gateway; port/border not identified,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified
node,SEN-M-FISH-FILLETS-AND-MEAT-6A22E31AF,mass_labelled_commodity_state,,,structural_or_context_observation,formal customs form at national gateway; port/border not identified,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified
node,SEN-M-FRESH-OR-CHILLED-FISH-0C861381A,mass_labelled_commodity_state,,,structural_or_context_observation,formal customs form at national gateway; port/border not identified,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified
node,SEN-M-FRESH-OR-CHILLED-FISH-7DDC2EF71,mass_labelled_commodity_state,,,structural_or_context_observation,formal customs form at national gateway; port/border not identified,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified
node,SEN-M-FROZEN-FISH-89E3DABF4,mass_labelled_commodity_state,,,structural_or_context_observation,formal customs form at national gateway; port/border not identified,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified
node,SEN-M-FROZEN-FISH-BFC9EDE7F,mass_labelled_commodity_state,,,structural_or_context_observation,formal customs form at national gateway; port/border not identified,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified
node,SEN-M-LIVE-FISH-41DF1A2A1,mass_labelled_commodity_state,,,structural_or_context_observation,formal customs form at national gateway; port/border not identified,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified
node,SEN-M-LIVE-FISH-F7408BB4F,mass_labelled_commodity_state,,,structural_or_context_observation,formal customs form at national gateway; port/border not identified,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified
node,SEN-M-MOLLUSCS-0DB259CE3,mass_labelled_commodity_state,,,structural_or_context_observation,formal customs form at national gateway; port/border not identified,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified
node,SEN-M-MOLLUSCS-4E14AE0EE,mass_labelled_commodity_state,,,structural_or_context_observation,formal customs form at national gateway; port/border not identified,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified
node,SEN-M-OTHER-AQUATIC-INVERTEB-BD9D96669,mass_labelled_commodity_state,,,structural_or_context_observation,formal customs form at national gateway; port/border not identified,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified
node,SEN-M-OTHER-AQUATIC-INVERTEB-9AB087CAC,mass_labelled_commodity_state,,,structural_or_context_observation,formal customs form at national gateway; port/border not identified,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified
node,SEN-M-PREPARED-CRUSTACEANS-M-947CBA9D0,mass_labelled_commodity_state,,,structural_or_context_observation,formal customs form at national gateway; port/border not identified,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified
node,SEN-M-PREPARED-CRUSTACEANS-M-D22E6F6B5,mass_labelled_commodity_state,,,structural_or_context_observation,formal customs form at national gateway; port/border not identified,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified
node,SEN-M-PREPARED-OR-PRESERVED-F14CF4D96,mass_labelled_commodity_state,,,structural_or_context_observation,formal customs form at national gateway; port/border not identified,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified
node,SEN-M-PREPARED-OR-PRESERVED-3F176EF37,mass_labelled_commodity_state,,,structural_or_context_observation,formal customs form at national gateway; port/border not identified,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified
node,SYC-M-12-COMMERCIAL-FISH-SPE-B65B192F3,mass_labelled_commodity_state,,,structural_or_context_observation,location-product pair retained from evidence record; quantity may be unresolved,OD-R3-SYC-FISH-001 | R3-SYC-FISH-001,location-product pair retained from evidence record; quantity may be unresolved
node,SYC-M-12-COMMERCIAL-FISH-SPE-57167B671,mass_labelled_commodity_state,,,structural_or_context_observation,destination-product route context; local absorption not assumed,OD-R3-SYC-FISH-001 | R3-SYC-FISH-001,destination-product route context; local absorption not assumed
node,SYC-M-19-MOST-CONSUMED-FISH-0E45031D0,mass_labelled_commodity_state,,,structural_or_context_observation,location-product pair retained from evidence record; quantity may be unresolved,CHEM-SYC-CONSUMED-FISH-2023,location-product pair retained from evidence record; quantity may be unresolved
node,SYC-M-UNSPECIFIED-FISH-COMMO-A3FF26772,mass_labelled_commodity_state,,,structural_or_context_observation,location-product pair retained from evidence record; quantity may be unresolved,CHEM-SYC-MEHG-2023,location-product pair retained from evidence record; quantity may be unresolved
node,SYC-N-SEYCHELLES-COMMERCIAL-FISH-CCE6CE8,aquatic_source,,,registry_scaffold,,OD-R3-SYC-FISH-001 | atlas_unit:OD-R3-SYC-FISH-001 | R3-SYC-FISH-001,retained from four_round_od_ledger | retained from frozen_atlas_unit | source_node_present_quantitative_destination_allocation_pending
node,SYC-N-SEYCHELLES-COMMERCIAL-SUPP-3892E8A,named_locality,,,registry_scaffold,,CHEM-SYC-CONSUMED-FISH-2023 | atlas_unit:CHEM-SYC-CONSUMED-FISH-2023,chemistry visible; CPC/toxicology join pending | retained from frozen_atlas_unit
node,SYC-N-FISH-FREQUENTLY-CONSUMED-I-1B061A5,regional_composite,,,registry_scaffold,,CHEM-SYC-MEHG-2023 | atlas_unit:CHEM-SYC-MEHG-2023,chemistry/source record retained; join status as inherited | retained from frozen_atlas_unit
node,SYC-N-FISHERMEN-MOTHERS-AND-NEWB-AF15A51,consumer_catchment,,,registry_scaffold,,OD-R3-SYC-FISH-001 | atlas_unit:OD-R3-SYC-FISH-001 | R3-SYC-FISH-001,retained from four_round_od_ledger | retained from frozen_atlas_unit | source_node_present_quantitative_destination_allocation_pending
node,SYC-N-COUNTRY,country_anchor,,,registry_scaffold,,country_atlas_v2_layer_54,structural registry node; not food-safety evidence
node,SYC-N-TRADE-GATEWAY,national_trade_gateway,,,registry_scaffold,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs country-pair node; not a source-specific contaminant shipment
node,SYC-M-CRUSTACEANS-228B29EDD,mass_labelled_commodity_state,,,structural_or_context_observation,formal customs form at national gateway; port/border not identified,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified
node,SYC-M-DRIED-SALTED-SMOKED-FI-AADEA147C,mass_labelled_commodity_state,,,structural_or_context_observation,formal customs form at national gateway; port/border not identified,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified
node,SYC-M-FISH-FILLETS-AND-MEAT-E2E916ACA,mass_labelled_commodity_state,,,structural_or_context_observation,formal customs form at national gateway; port/border not identified,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified
node,SYC-M-FRESH-OR-CHILLED-FISH-8378F9CDA,mass_labelled_commodity_state,,,structural_or_context_observation,formal customs form at national gateway; port/border not identified,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified
