node_id,country,iso3,display_name,node_class,roles,food_domains,parent_node_id,aliases,legacy_node_ids,source_references,evidence_states,coordinate_status,identity_rule,is_country_anchor,is_trade_gateway,is_evidence_node,node_layer,base_spatial_node_id,commodity_label,product_form,mass_state_role,specificity,allocation_status,operational_mass_node,direct_location_product_observation,v1_status
CIV-N-BIA-RIVER-F19293273,Côte d’Ivoire,CIV,Bia River,named_locality,source,,CIV-N-BANDAMA-COMOE-AND-BIA-RIVE-99EAE0E,,,reviewed_atomization_v1_1_0,explicit named member; member-specific mass may remain unresolved,not harmonized; no coordinate invented,explicit named locality recovered from an inherited source label or OD ledger,no,no,yes,spatial,,,,,atomic_named_member,,no,no,new_v1_1_0_spatial_atom
CIV-N-BINGERVILLE-FLOATING-CAGE-3E0166E,Côte d’Ivoire,CIV,Bingerville floating-cage farm,named_locality,source,fish,,,,CHEM-CIV-BINGERVILLE-CAGE | atlas_unit:CHEM-CIV-BINGERVILLE-CAGE,retained from frozen_atlas_unit | source-risk metric visible,not harmonized; no coordinate invented,persistent exact-text evidence node; aliases merged only within country after normalized-text equality,no,no,yes,spatial,,,,,,,no,no,inherited_v1_0_0
CIV-N-COMOE-RIVER-6FC3CA29F,Côte d’Ivoire,CIV,Comoe River,named_locality,source,,CIV-N-BANDAMA-COMOE-AND-BIA-RIVE-99EAE0E,,,reviewed_atomization_v1_1_0,explicit named member; member-specific mass may remain unresolved,not harmonized; no coordinate invented,explicit named locality recovered from an inherited source label or OD ledger,no,no,yes,spatial,,,,,atomic_named_member,,no,no,new_v1_1_0_spatial_atom
CIV-N-SUD-COMOE-4FD10332E,Côte d’Ivoire,CIV,Sud-Comoé,named_locality,source,,CIV-N-ABY-NORTH-SUD-COMOE-2DE82A1,,,reviewed_atomization_v1_1_0,explicit named member; member-specific mass may remain unresolved,not harmonized; no coordinate invented,explicit named locality recovered from an inherited source label or OD ledger,no,no,yes,spatial,,,,,atomic_named_member,,no,no,new_v1_1_0_spatial_atom
CIV-N-YOPOUGON-ABIDJAN-DD69EA5,Côte d’Ivoire,CIV,"Yopougon, Abidjan",agricultural_source,source,vegetable,,,,CHEM-CIV-YOPOUGON-VEG-2025 | atlas_unit:CHEM-CIV-YOPOUGON-VEG-2025,retained from frozen_atlas_unit | source-risk metric visible,not harmonized; no coordinate invented,persistent exact-text evidence node; aliases merged only within country after normalized-text equality,no,no,yes,spatial,,,,,,,no,no,inherited_v1_0_0
CIV-N-COUNTRY,Côte d’Ivoire,CIV,Côte d’Ivoire country anchor,country_anchor,country_anchor,,,,,country_atlas_v2_layer_54,structural registry node; not food-safety evidence,country geometry handled by atlas layer; no point coordinate assigned,one structural country anchor per ISO3; excluded from evidence-node counts,yes,no,no,structural,,,,,,,no,no,inherited_v1_0_0
CIV-N-TRADE-GATEWAY,Côte d’Ivoire,CIV,Côte d’Ivoire national aquatic-food trade gateway,national_trade_gateway,trade_gateway,fish,CIV-N-COUNTRY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs country-pair node; not a source-specific contaminant shipment,country-level gateway; no point coordinate assigned,one country-level customs gateway per participating ISO3; excluded from local exposure nodes,no,yes,no,structural,,,,,,,no,no,inherited_v1_0_0
CIV-M-CRUSTACEANS-CC339AC16,Côte d’Ivoire,CIV,crustaceans @ Côte d’Ivoire national aquatic-food trade gateway [export_dispatch],mass_labelled_commodity_state,export_dispatch,fish,CIV-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,CIV-N-TRADE-GATEWAY,crustaceans,crustaceans,export_dispatch,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
CIV-M-CRUSTACEANS-643E3DC24,Côte d’Ivoire,CIV,crustaceans @ Côte d’Ivoire national aquatic-food trade gateway [import_reception],mass_labelled_commodity_state,import_reception,fish,CIV-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,CIV-N-TRADE-GATEWAY,crustaceans,crustaceans,import_reception,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
CIV-M-DRIED-SALTED-SMOKED-FI-0D510CC2B,Côte d’Ivoire,CIV,dried salted smoked fish @ Côte d’Ivoire national aquatic-food trade gateway [export_dispatch],mass_labelled_commodity_state,export_dispatch,fish,CIV-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,CIV-N-TRADE-GATEWAY,dried salted smoked fish,dried_salted_smoked_fish,export_dispatch,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
CIV-M-DRIED-SALTED-SMOKED-FI-F8C96E213,Côte d’Ivoire,CIV,dried salted smoked fish @ Côte d’Ivoire national aquatic-food trade gateway [import_reception],mass_labelled_commodity_state,import_reception,fish,CIV-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,CIV-N-TRADE-GATEWAY,dried salted smoked fish,dried_salted_smoked_fish,import_reception,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
CIV-M-FISH-FILLETS-AND-MEAT-D6A5CCB71,Côte d’Ivoire,CIV,fish fillets and meat @ Côte d’Ivoire national aquatic-food trade gateway [export_dispatch],mass_labelled_commodity_state,export_dispatch,fish,CIV-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,CIV-N-TRADE-GATEWAY,fish fillets and meat,fish_fillets_and_meat,export_dispatch,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
CIV-M-FISH-FILLETS-AND-MEAT-8FD761AB1,Côte d’Ivoire,CIV,fish fillets and meat @ Côte d’Ivoire national aquatic-food trade gateway [import_reception],mass_labelled_commodity_state,import_reception,fish,CIV-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,CIV-N-TRADE-GATEWAY,fish fillets and meat,fish_fillets_and_meat,import_reception,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
CIV-M-FRESH-OR-CHILLED-FISH-0B007EC4C,Côte d’Ivoire,CIV,fresh or chilled fish @ Côte d’Ivoire national aquatic-food trade gateway [export_dispatch],mass_labelled_commodity_state,export_dispatch,fish,CIV-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,CIV-N-TRADE-GATEWAY,fresh or chilled fish,fresh_or_chilled_fish,export_dispatch,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
CIV-M-FRESH-OR-CHILLED-FISH-C7DB7B4A0,Côte d’Ivoire,CIV,fresh or chilled fish @ Côte d’Ivoire national aquatic-food trade gateway [import_reception],mass_labelled_commodity_state,import_reception,fish,CIV-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,CIV-N-TRADE-GATEWAY,fresh or chilled fish,fresh_or_chilled_fish,import_reception,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
CIV-M-FROZEN-FISH-4A81E7196,Côte d’Ivoire,CIV,frozen fish @ Côte d’Ivoire national aquatic-food trade gateway [export_dispatch],mass_labelled_commodity_state,export_dispatch,fish,CIV-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,CIV-N-TRADE-GATEWAY,frozen fish,frozen_fish,export_dispatch,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
CIV-M-FROZEN-FISH-EB39BC01B,Côte d’Ivoire,CIV,frozen fish @ Côte d’Ivoire national aquatic-food trade gateway [import_reception],mass_labelled_commodity_state,import_reception,fish,CIV-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,CIV-N-TRADE-GATEWAY,frozen fish,frozen_fish,import_reception,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
CIV-M-LIVE-FISH-EF053C25F,Côte d’Ivoire,CIV,live fish @ Côte d’Ivoire national aquatic-food trade gateway [export_dispatch],mass_labelled_commodity_state,export_dispatch,fish,CIV-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,CIV-N-TRADE-GATEWAY,live fish,live_fish,export_dispatch,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
CIV-M-LIVE-FISH-216D895E7,Côte d’Ivoire,CIV,live fish @ Côte d’Ivoire national aquatic-food trade gateway [import_reception],mass_labelled_commodity_state,import_reception,fish,CIV-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,CIV-N-TRADE-GATEWAY,live fish,live_fish,import_reception,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
CIV-M-MOLLUSCS-DDB34FCBC,Côte d’Ivoire,CIV,molluscs @ Côte d’Ivoire national aquatic-food trade gateway [export_dispatch],mass_labelled_commodity_state,export_dispatch,fish,CIV-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,CIV-N-TRADE-GATEWAY,molluscs,molluscs,export_dispatch,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
CIV-M-MOLLUSCS-74F835A79,Côte d’Ivoire,CIV,molluscs @ Côte d’Ivoire national aquatic-food trade gateway [import_reception],mass_labelled_commodity_state,import_reception,fish,CIV-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,CIV-N-TRADE-GATEWAY,molluscs,molluscs,import_reception,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
CIV-M-OTHER-AQUATIC-INVERTEB-C9F56ADE8,Côte d’Ivoire,CIV,other aquatic invertebrates @ Côte d’Ivoire national aquatic-food trade gateway [import_reception],mass_labelled_commodity_state,import_reception,fish,CIV-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,CIV-N-TRADE-GATEWAY,other aquatic invertebrates,other_aquatic_invertebrates,import_reception,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
CIV-M-PREPARED-CRUSTACEANS-M-3C22397CC,Côte d’Ivoire,CIV,prepared crustaceans molluscs @ Côte d’Ivoire national aquatic-food trade gateway [export_dispatch],mass_labelled_commodity_state,export_dispatch,fish,CIV-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,CIV-N-TRADE-GATEWAY,prepared crustaceans molluscs,prepared_crustaceans_molluscs,export_dispatch,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
CIV-M-PREPARED-CRUSTACEANS-M-826ADC8DE,Côte d’Ivoire,CIV,prepared crustaceans molluscs @ Côte d’Ivoire national aquatic-food trade gateway [import_reception],mass_labelled_commodity_state,import_reception,fish,CIV-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,CIV-N-TRADE-GATEWAY,prepared crustaceans molluscs,prepared_crustaceans_molluscs,import_reception,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
CIV-M-PREPARED-OR-PRESERVED-525E7C0E5,Côte d’Ivoire,CIV,prepared or preserved fish @ Côte d’Ivoire national aquatic-food trade gateway [export_dispatch],mass_labelled_commodity_state,export_dispatch,fish,CIV-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,CIV-N-TRADE-GATEWAY,prepared or preserved fish,prepared_or_preserved_fish,export_dispatch,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
CIV-M-PREPARED-OR-PRESERVED-779DFA8A5,Côte d’Ivoire,CIV,prepared or preserved fish @ Côte d’Ivoire national aquatic-food trade gateway [import_reception],mass_labelled_commodity_state,import_reception,fish,CIV-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,CIV-N-TRADE-GATEWAY,prepared or preserved fish,prepared_or_preserved_fish,import_reception,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
COD-M-AMARANTHUS-VIRIDIS-EDI-49F9A3A0B,Democratic Republic of the Congo,COD,Amaranthus viridis edible leaves @ four Kinshasa markets [source_stock],mass_labelled_commodity_state,source_stock,vegetable,COD-N-FOUR-KINSHASA-MARKETS-9020AC3,,,CHEM-COD-KINSHASA-AMARANTH-2021,location-product pair retained from evidence record; quantity may be unresolved,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,commodity_state,COD-N-FOUR-KINSHASA-MARKETS-9020AC3,Amaranthus viridis edible leaves,leaves,source_stock,group_descriptor,location-product pair retained from evidence record; quantity may be unresolved,yes,yes,new_v1_1_0_mass_state
